1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
LP_reconstructor vs. No_privacy, LP_reconstructor vs. Random_Answers
LP_reconstructor vs. Round_to_R_multiplication, LP_reconstructor vs. Epsilon_gausian_noise
1.0
0.050000000000000044
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.95, 0.925, 0.9, 0.85, 0.75, 0.75, 0.7, 0.65, 0.625, 0.6, 0.5, 0.425, 0.5
0.050000000000000044, 0.050000000000000044, 0.050000000000000044, 0.050000000000000044, 0.050000000000000044, 0.050000000000000044, 0.050000000000000044, 0.050000000000000044, 0.050000000000000044, 0.050000000000000044, 0.050000000000000044, 0.050000000000000044, 0.050000000000000044, 0.050000000000000044, 0.050000000000000044, 0.050000000000000044, 0.050000000000000044, 0.050000000000000044, 0.050000000000000044
