epsilon: ,repetitions
1: ,0.896551724138,0.931034482759,0.965517241379,0.931034482759,0.827586206897,0.965517241379,0.965517241379,0.931034482759,1.0,0.931034482759,0.862068965517,0.931034482759,1.0,0.931034482759,1.0,0.931034482759,1.0,0.931034482759,0.965517241379,0.896551724138,0.793103448276,0.862068965517,1.0,1.0,0.965517241379,0.965517241379,0.965517241379,0.896551724138,0.896551724138,0.965517241379,0.965517241379,0.965517241379,0.931034482759,0.965517241379,0.965517241379,0.862068965517,0.931034482759,0.896551724138,0.896551724138,0.931034482759,0.931034482759,0.965517241379,0.965517241379,1.0,1.0,0.896551724138,0.965517241379,0.965517241379,0.965517241379,1.0
2: ,0.793103448276,0.931034482759,0.896551724138,0.862068965517,0.931034482759,0.931034482759,0.896551724138,0.827586206897,0.827586206897,0.655172413793,0.931034482759,0.793103448276,0.931034482759,0.931034482759,0.862068965517,0.758620689655,0.862068965517,0.758620689655,0.862068965517,0.896551724138,0.896551724138,0.931034482759,0.896551724138,0.896551724138,0.827586206897,0.827586206897,0.689655172414,0.896551724138,0.827586206897,0.827586206897,0.931034482759,0.896551724138,0.931034482759,0.827586206897,0.862068965517,0.827586206897,0.827586206897,0.827586206897,0.896551724138,0.965517241379,0.896551724138,0.965517241379,0.827586206897,0.896551724138,0.827586206897,0.827586206897,0.931034482759,0.827586206897,0.758620689655,0.862068965517
3: ,0.896551724138,0.827586206897,0.793103448276,0.758620689655,0.724137931034,0.758620689655,0.793103448276,0.793103448276,0.758620689655,0.827586206897,0.793103448276,0.827586206897,0.689655172414,0.862068965517,0.655172413793,0.793103448276,0.862068965517,0.862068965517,0.689655172414,0.827586206897,0.862068965517,0.862068965517,0.862068965517,0.689655172414,0.793103448276,0.827586206897,0.862068965517,0.827586206897,0.724137931034,0.793103448276,0.793103448276,0.931034482759,0.758620689655,0.689655172414,0.862068965517,0.896551724138,0.793103448276,0.793103448276,0.758620689655,0.896551724138,0.793103448276,0.827586206897,0.862068965517,0.862068965517,0.827586206897,0.793103448276,0.931034482759,0.724137931034,0.758620689655,0.724137931034
4: ,0.827586206897,0.724137931034,0.827586206897,0.827586206897,0.827586206897,0.827586206897,0.758620689655,0.758620689655,0.793103448276,0.931034482759,0.689655172414,0.793103448276,0.793103448276,0.655172413793,0.793103448276,0.758620689655,0.689655172414,0.724137931034,0.793103448276,0.689655172414,0.758620689655,0.655172413793,0.724137931034,0.758620689655,0.793103448276,0.931034482759,0.758620689655,0.689655172414,0.724137931034,0.793103448276,0.724137931034,0.689655172414,0.931034482759,0.689655172414,0.655172413793,0.724137931034,0.724137931034,0.724137931034,0.827586206897,0.655172413793,0.724137931034,0.689655172414,0.758620689655,0.862068965517,0.793103448276,0.758620689655,0.793103448276,0.655172413793,0.689655172414,0.758620689655
5: ,0.896551724138,0.827586206897,0.758620689655,0.931034482759,0.689655172414,0.758620689655,0.793103448276,0.827586206897,0.724137931034,0.827586206897,0.896551724138,0.793103448276,0.724137931034,0.758620689655,0.862068965517,0.793103448276,0.620689655172,0.724137931034,0.862068965517,0.724137931034,0.689655172414,0.827586206897,0.620689655172,0.724137931034,0.758620689655,0.724137931034,0.689655172414,0.758620689655,0.827586206897,0.724137931034,0.758620689655,0.758620689655,0.793103448276,0.793103448276,0.689655172414,0.586206896552,0.724137931034,0.896551724138,0.827586206897,0.724137931034,0.758620689655,0.620689655172,0.689655172414,0.793103448276,0.689655172414,0.827586206897,0.793103448276,0.724137931034,0.896551724138,0.724137931034
6: ,0.689655172414,0.758620689655,0.689655172414,0.655172413793,0.689655172414,0.655172413793,0.724137931034,0.689655172414,0.793103448276,0.620689655172,0.724137931034,0.689655172414,0.620689655172,0.793103448276,0.724137931034,0.827586206897,0.724137931034,0.758620689655,0.551724137931,0.724137931034,0.793103448276,0.827586206897,0.689655172414,0.793103448276,0.758620689655,0.724137931034,0.724137931034,0.793103448276,0.689655172414,0.586206896552,0.827586206897,0.689655172414,0.896551724138,0.620689655172,0.862068965517,0.655172413793,0.758620689655,0.758620689655,0.724137931034,0.551724137931,0.793103448276,0.758620689655,0.724137931034,0.724137931034,0.724137931034,0.758620689655,0.724137931034,0.689655172414,0.793103448276,0.827586206897
7: ,0.724137931034,0.689655172414,0.689655172414,0.827586206897,0.862068965517,0.689655172414,0.620689655172,0.827586206897,0.620689655172,0.620689655172,0.620689655172,0.655172413793,0.724137931034,0.724137931034,0.655172413793,0.827586206897,0.689655172414,0.827586206897,0.758620689655,0.689655172414,0.655172413793,0.793103448276,0.724137931034,0.862068965517,0.620689655172,0.758620689655,0.758620689655,0.758620689655,0.689655172414,0.862068965517,0.793103448276,0.655172413793,0.758620689655,0.827586206897,0.689655172414,0.689655172414,0.793103448276,0.793103448276,0.655172413793,0.689655172414,0.689655172414,0.758620689655,0.793103448276,0.689655172414,0.793103448276,0.689655172414,0.758620689655,0.724137931034,0.620689655172,0.689655172414
8: ,0.620689655172,0.793103448276,0.793103448276,0.793103448276,0.689655172414,0.758620689655,0.827586206897,0.724137931034,0.689655172414,0.793103448276,0.793103448276,0.724137931034,0.655172413793,0.793103448276,0.758620689655,0.689655172414,0.551724137931,0.758620689655,0.689655172414,0.724137931034,0.827586206897,0.793103448276,0.758620689655,0.724137931034,0.655172413793,0.793103448276,0.655172413793,0.758620689655,0.758620689655,0.655172413793,0.689655172414,0.758620689655,0.724137931034,0.724137931034,0.827586206897,0.689655172414,0.655172413793,0.758620689655,0.793103448276,0.655172413793,0.758620689655,0.724137931034,0.827586206897,0.862068965517,0.655172413793,0.793103448276,0.758620689655,0.655172413793,0.862068965517,0.586206896552
9: ,0.758620689655,0.689655172414,0.51724137931,0.758620689655,0.793103448276,0.758620689655,0.758620689655,0.758620689655,0.655172413793,0.827586206897,0.620689655172,0.827586206897,0.586206896552,0.344827586207,0.862068965517,0.793103448276,0.689655172414,0.793103448276,0.620689655172,0.758620689655,0.793103448276,0.620689655172,0.724137931034,0.620689655172,0.586206896552,0.724137931034,0.724137931034,0.620689655172,0.793103448276,0.655172413793,0.655172413793,0.724137931034,0.793103448276,0.724137931034,0.793103448276,0.862068965517,0.758620689655,0.689655172414,0.655172413793,0.758620689655,0.655172413793,0.793103448276,0.689655172414,0.586206896552,0.586206896552,0.689655172414,0.655172413793,0.655172413793,0.689655172414,0.758620689655
10: ,0.620689655172,0.758620689655,0.724137931034,0.655172413793,0.793103448276,0.827586206897,0.758620689655,0.724137931034,0.758620689655,0.758620689655,0.551724137931,0.586206896552,0.758620689655,0.793103448276,0.758620689655,0.758620689655,0.689655172414,0.758620689655,0.724137931034,0.689655172414,0.655172413793,0.620689655172,0.724137931034,0.655172413793,0.655172413793,0.655172413793,0.620689655172,0.793103448276,0.862068965517,0.655172413793,0.689655172414,0.655172413793,0.620689655172,0.793103448276,0.51724137931,0.620689655172,0.758620689655,0.758620689655,0.758620689655,0.551724137931,0.620689655172,0.724137931034,0.758620689655,0.620689655172,0.793103448276,0.724137931034,0.827586206897,0.758620689655,0.620689655172,0.689655172414
11: ,0.620689655172,0.758620689655,0.758620689655,0.586206896552,0.724137931034,0.655172413793,0.551724137931,0.724137931034,0.793103448276,0.689655172414,0.586206896552,0.689655172414,0.724137931034,0.620689655172,0.620689655172,0.724137931034,0.724137931034,0.758620689655,0.655172413793,0.758620689655,0.655172413793,0.724137931034,0.689655172414,0.689655172414,0.689655172414,0.689655172414,0.51724137931,0.689655172414,0.551724137931,0.620689655172,0.758620689655,0.51724137931,0.758620689655,0.758620689655,0.620689655172,0.655172413793,0.724137931034,0.620689655172,0.448275862069,0.758620689655,0.655172413793,0.724137931034,0.724137931034,0.48275862069,0.724137931034,0.586206896552,0.724137931034,0.655172413793,0.827586206897,0.689655172414
12: ,0.724137931034,0.551724137931,0.48275862069,0.689655172414,0.551724137931,0.689655172414,0.551724137931,0.620689655172,0.724137931034,0.758620689655,0.586206896552,0.586206896552,0.551724137931,0.655172413793,0.620689655172,0.620689655172,0.689655172414,0.827586206897,0.793103448276,0.689655172414,0.724137931034,0.448275862069,0.689655172414,0.793103448276,0.620689655172,0.48275862069,0.758620689655,0.586206896552,0.827586206897,0.689655172414,0.586206896552,0.620689655172,0.48275862069,0.655172413793,0.448275862069,0.724137931034,0.689655172414,0.586206896552,0.758620689655,0.551724137931,0.724137931034,0.793103448276,0.827586206897,0.827586206897,0.655172413793,0.724137931034,0.344827586207,0.620689655172,0.758620689655,0.793103448276
13: ,0.724137931034,0.931034482759,0.48275862069,0.724137931034,0.689655172414,0.689655172414,0.51724137931,0.655172413793,0.620689655172,0.51724137931,0.724137931034,0.793103448276,0.793103448276,0.793103448276,0.689655172414,0.793103448276,0.551724137931,0.586206896552,0.724137931034,0.827586206897,0.793103448276,0.758620689655,0.620689655172,0.551724137931,0.620689655172,0.793103448276,0.655172413793,0.689655172414,0.689655172414,0.655172413793,0.724137931034,0.758620689655,0.655172413793,0.620689655172,0.689655172414,0.620689655172,0.48275862069,0.689655172414,0.689655172414,0.827586206897,0.51724137931,0.758620689655,0.689655172414,0.551724137931,0.655172413793,0.758620689655,0.48275862069,0.655172413793,0.758620689655,0.655172413793
14: ,0.724137931034,0.724137931034,0.758620689655,0.827586206897,0.551724137931,0.793103448276,0.827586206897,0.689655172414,0.689655172414,0.793103448276,0.655172413793,0.48275862069,0.758620689655,0.689655172414,0.655172413793,0.620689655172,0.758620689655,0.551724137931,0.551724137931,0.586206896552,0.827586206897,0.689655172414,0.827586206897,0.758620689655,0.586206896552,0.758620689655,0.758620689655,0.724137931034,0.689655172414,0.689655172414,0.758620689655,0.689655172414,0.724137931034,0.793103448276,0.758620689655,0.620689655172,0.758620689655,0.724137931034,0.48275862069,0.689655172414,0.551724137931,0.689655172414,0.689655172414,0.586206896552,0.689655172414,0.655172413793,0.724137931034,0.655172413793,0.448275862069,0.689655172414
15: ,0.586206896552,0.689655172414,0.793103448276,0.758620689655,0.724137931034,0.827586206897,0.689655172414,0.586206896552,0.655172413793,0.620689655172,0.724137931034,0.689655172414,0.586206896552,0.51724137931,0.724137931034,0.689655172414,0.827586206897,0.551724137931,0.620689655172,0.896551724138,0.655172413793,0.551724137931,0.689655172414,0.793103448276,0.689655172414,0.51724137931,0.48275862069,0.655172413793,0.48275862069,0.655172413793,0.586206896552,0.758620689655,0.655172413793,0.51724137931,0.827586206897,0.724137931034,0.620689655172,0.689655172414,0.620689655172,0.448275862069,0.689655172414,0.862068965517,0.586206896552,0.758620689655,0.48275862069,0.689655172414,0.689655172414,0.655172413793,0.586206896552,0.586206896552
16: ,0.758620689655,0.758620689655,0.689655172414,0.655172413793,0.724137931034,0.689655172414,0.689655172414,0.51724137931,0.827586206897,0.793103448276,0.689655172414,0.51724137931,0.689655172414,0.724137931034,0.793103448276,0.724137931034,0.689655172414,0.48275862069,0.655172413793,0.655172413793,0.586206896552,0.620689655172,0.620689655172,0.724137931034,0.862068965517,0.51724137931,0.758620689655,0.724137931034,0.620689655172,0.758620689655,0.724137931034,0.655172413793,0.689655172414,0.862068965517,0.620689655172,0.620689655172,0.551724137931,0.620689655172,0.689655172414,0.586206896552,0.862068965517,0.827586206897,0.51724137931,0.793103448276,0.586206896552,0.689655172414,0.48275862069,0.793103448276,0.448275862069,0.724137931034
17: ,0.448275862069,0.551724137931,0.620689655172,0.689655172414,0.689655172414,0.551724137931,0.689655172414,0.586206896552,0.793103448276,0.724137931034,0.620689655172,0.793103448276,0.655172413793,0.689655172414,0.793103448276,0.689655172414,0.724137931034,0.758620689655,0.586206896552,0.620689655172,0.689655172414,0.724137931034,0.620689655172,0.724137931034,0.655172413793,0.620689655172,0.655172413793,0.413793103448,0.551724137931,0.655172413793,0.620689655172,0.551724137931,0.827586206897,0.689655172414,0.448275862069,0.724137931034,0.551724137931,0.551724137931,0.793103448276,0.758620689655,0.551724137931,0.793103448276,0.793103448276,0.551724137931,0.586206896552,0.620689655172,0.551724137931,0.655172413793,0.586206896552,0.655172413793
18: ,0.862068965517,0.586206896552,0.620689655172,0.51724137931,0.758620689655,0.448275862069,0.551724137931,0.827586206897,0.551724137931,0.551724137931,0.655172413793,0.551724137931,0.655172413793,0.620689655172,0.655172413793,0.827586206897,0.620689655172,0.551724137931,0.689655172414,0.48275862069,0.551724137931,0.689655172414,0.48275862069,0.793103448276,0.620689655172,0.689655172414,0.689655172414,0.689655172414,0.758620689655,0.551724137931,0.793103448276,0.586206896552,0.793103448276,0.620689655172,0.48275862069,0.827586206897,0.413793103448,0.655172413793,0.586206896552,0.551724137931,0.48275862069,0.793103448276,0.724137931034,0.724137931034,0.551724137931,0.793103448276,0.51724137931,0.827586206897,0.586206896552,0.758620689655
19: ,0.655172413793,0.689655172414,0.724137931034,0.689655172414,0.793103448276,0.689655172414,0.551724137931,0.724137931034,0.793103448276,0.896551724138,0.793103448276,0.551724137931,0.620689655172,0.827586206897,0.689655172414,0.551724137931,0.758620689655,0.689655172414,0.655172413793,0.724137931034,0.758620689655,0.689655172414,0.724137931034,0.793103448276,0.689655172414,0.586206896552,0.586206896552,0.724137931034,0.689655172414,0.793103448276,0.48275862069,0.758620689655,0.689655172414,0.724137931034,0.48275862069,0.793103448276,0.586206896552,0.586206896552,0.793103448276,0.724137931034,0.586206896552,0.827586206897,0.551724137931,0.689655172414,0.655172413793,0.586206896552,0.793103448276,0.758620689655,0.655172413793,0.379310344828
20: ,0.655172413793,0.689655172414,0.793103448276,0.724137931034,0.724137931034,0.655172413793,0.793103448276,0.51724137931,0.448275862069,0.862068965517,0.551724137931,0.551724137931,0.689655172414,0.379310344828,0.655172413793,0.689655172414,0.586206896552,0.551724137931,0.689655172414,0.793103448276,0.48275862069,0.724137931034,0.586206896552,0.310344827586,0.620689655172,0.620689655172,0.413793103448,0.724137931034,0.931034482759,0.551724137931,0.758620689655,0.551724137931,0.48275862069,0.793103448276,0.586206896552,0.689655172414,0.51724137931,0.586206896552,0.620689655172,0.689655172414,0.620689655172,0.586206896552,0.586206896552,0.793103448276,0.620689655172,0.48275862069,0.551724137931,0.655172413793,0.620689655172,0.724137931034
21: ,0.655172413793,0.758620689655,0.655172413793,0.724137931034,0.793103448276,0.51724137931,0.620689655172,0.413793103448,0.758620689655,0.448275862069,0.586206896552,0.551724137931,0.793103448276,0.586206896552,0.689655172414,0.724137931034,0.620689655172,0.689655172414,0.586206896552,0.827586206897,0.586206896552,0.448275862069,0.48275862069,0.448275862069,0.689655172414,0.724137931034,0.689655172414,0.620689655172,0.51724137931,0.586206896552,0.724137931034,0.551724137931,0.551724137931,0.724137931034,0.51724137931,0.689655172414,0.655172413793,0.689655172414,0.620689655172,0.51724137931,0.758620689655,0.551724137931,0.689655172414,0.586206896552,0.620689655172,0.586206896552,0.724137931034,0.689655172414,0.655172413793,0.758620689655
